Unnamed: 0,event_ID,text,date,Year,people_regex,people_spacy_model,tailored_entities,People
162,598,"OSBORNE , DEC , 24 . The Queen walked out yesterday afternoon , accompanied by Princess Beatrice ; and Her Majesty again walked out this morning , accompanied by Princess Louise . Prince Leopold and Princess Beatrice also walked out . DECEMBER 25 .",1870-12-26,1870,The Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Beatrice|Louise|Prince Leopold,Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Princess Beatrice
162,598,"OSBORNE , DEC , 24 . The Queen walked out yesterday afternoon , accompanied by Princess Beatrice ; and Her Majesty again walked out this morning , accompanied by Princess Louise . Prince Leopold and Princess Beatrice also walked out . DECEMBER 25 .",1870-12-26,1870,The Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Beatrice|Louise|Prince Leopold,Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Her Majesty
162,598,"OSBORNE , DEC , 24 . The Queen walked out yesterday afternoon , accompanied by Princess Beatrice ; and Her Majesty again walked out this morning , accompanied by Princess Louise . Prince Leopold and Princess Beatrice also walked out . DECEMBER 25 .",1870-12-26,1870,The Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Beatrice|Louise|Prince Leopold,Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Princess Louise
162,598,"OSBORNE , DEC , 24 . The Queen walked out yesterday afternoon , accompanied by Princess Beatrice ; and Her Majesty again walked out this morning , accompanied by Princess Louise . Prince Leopold and Princess Beatrice also walked out . DECEMBER 25 .",1870-12-26,1870,The Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Beatrice|Louise|Prince Leopold,Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Prince Leopold
162,598,"OSBORNE , DEC , 24 . The Queen walked out yesterday afternoon , accompanied by Princess Beatrice ; and Her Majesty again walked out this morning , accompanied by Princess Louise . Prince Leopold and Princess Beatrice also walked out . DECEMBER 25 .",1870-12-26,1870,The Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Beatrice|Louise|Prince Leopold,Queen | Princess Beatrice | Her Majesty | Princess Louise | Prince Leopold | Princess Beatrice,Princess Beatrice
163,2477,Dr. Macleod had the honour of dining with the Queen and the Royal family .,1870-10-05,1870,Dr | Macleod | Queen | Royal,Macleod|Queen|Royal,Dr. Macleod | Queen | Royal family,Dr. Macleod
163,2477,Dr. Macleod had the honour of dining with the Queen and the Royal family .,1870-10-05,1870,Dr | Macleod | Queen | Royal,Macleod|Queen|Royal,Dr. Macleod | Queen | Royal family,Queen
163,2477,Dr. Macleod had the honour of dining with the Queen and the Royal family .,1870-10-05,1870,Dr | Macleod | Queen | Royal,Macleod|Queen|Royal,Dr. Macleod | Queen | Royal family,Royal family
164,2254,"The King of the Belgians visited the Prince and Princess of Wales yesterday at Marlborough House , and remained to luncheon .",1870-05-20,1870,The King of | Belgians | Prince | Princess of Wales | Marlborough House,NA,King of the Belgians | Prince | Princess of Wales,King of the Belgians
164,2254,"The King of the Belgians visited the Prince and Princess of Wales yesterday at Marlborough House , and remained to luncheon .",1870-05-20,1870,The King of | Belgians | Prince | Princess of Wales | Marlborough House,NA,King of the Belgians | Prince | Princess of Wales,Prince
164,2254,"The King of the Belgians visited the Prince and Princess of Wales yesterday at Marlborough House , and remained to luncheon .",1870-05-20,1870,The King of | Belgians | Prince | Princess of Wales | Marlborough House,NA,King of the Belgians | Prince | Princess of Wales,Princess of Wales
165,772,The Hon . Lucy Kerr and the Hon . Emily Cathcart have succeeded the Hon . Caroline Cavendish and the Hon . Flora Macdonald as Maids of Honour in Waiting .,1870-02-19,1870,The Hon | Lucy Kerr | Hon | Emily Cathcart | Hon | Caroline Cavendish | Hon | Flora Macdonald | Maids of Honour | Waiting,Lucy Kerr|Emily Cathcart|Caroline Cavendish|Flora Macdonald,Hon . Lucy | Hon . Emily Cathcart | Hon . Flora Macdonald,Hon . Lucy
165,772,The Hon . Lucy Kerr and the Hon . Emily Cathcart have succeeded the Hon . Caroline Cavendish and the Hon . Flora Macdonald as Maids of Honour in Waiting .,1870-02-19,1870,The Hon | Lucy Kerr | Hon | Emily Cathcart | Hon | Caroline Cavendish | Hon | Flora Macdonald | Maids of Honour | Waiting,Lucy Kerr|Emily Cathcart|Caroline Cavendish|Flora Macdonald,Hon . Lucy | Hon . Emily Cathcart | Hon . Flora Macdonald,Hon . Emily Cathcart
165,772,The Hon . Lucy Kerr and the Hon . Emily Cathcart have succeeded the Hon . Caroline Cavendish and the Hon . Flora Macdonald as Maids of Honour in Waiting .,1870-02-19,1870,The Hon | Lucy Kerr | Hon | Emily Cathcart | Hon | Caroline Cavendish | Hon | Flora Macdonald | Maids of Honour | Waiting,Lucy Kerr|Emily Cathcart|Caroline Cavendish|Flora Macdonald,Hon . Lucy | Hon . Emily Cathcart | Hon . Flora Macdonald,Hon . Flora Macdonald
166,1437,"The Prince and Princess of Wales gave a Garden Party on Saturday afternoon , at Chiswick , to which the following were invited , but some were prevented by unavoidable causes from attending",1870-06-27,1870,The Prince | Princess of Wales | Garden Party | Saturday | Chiswick,NA,Prince | Princess of Wales,Prince
166,1437,"The Prince and Princess of Wales gave a Garden Party on Saturday afternoon , at Chiswick , to which the following were invited , but some were prevented by unavoidable causes from attending",1870-06-27,1870,The Prince | Princess of Wales | Garden Party | Saturday | Chiswick,NA,Prince | Princess of Wales,Princess of Wales
167,2425,Lady Florence Seymour and Viscount Bridport have left the Castle .,1870-11-25,1870,Lady Florence Seymour | Viscount Bridport | Castle,Florence Seymour|Viscount Bridport,Lady Florence Seymour | Viscount Bridport,Lady Florence Seymour
167,2425,Lady Florence Seymour and Viscount Bridport have left the Castle .,1870-11-25,1870,Lady Florence Seymour | Viscount Bridport | Castle,Florence Seymour|Viscount Bridport,Lady Florence Seymour | Viscount Bridport,Viscount Bridport
168,2519,"Earl Granville was prevented from coming to town yes . terday by an attack of gout , which confines him to his resi dence at Walmer Castle .",1870-10-15,1870,Earl Granville | Walmer Castle,Earl Granville,NA,NA
169,252,Sir Thomas and the Hon . Lady Biddulph had the honour of dining with the Queen and the Royal Family yesterday .,1870-08-05,1870,Sir Thomas | Hon | Lady Biddulph | Queen | Royal Family,Thomas|Lady Biddulph|Queen,Hon . Lady Biddulph | Queen | Royal Family,Hon . Lady Biddulph
169,252,Sir Thomas and the Hon . Lady Biddulph had the honour of dining with the Queen and the Royal Family yesterday .,1870-08-05,1870,Sir Thomas | Hon | Lady Biddulph | Queen | Royal Family,Thomas|Lady Biddulph|Queen,Hon . Lady Biddulph | Queen | Royal Family,Queen
169,252,Sir Thomas and the Hon . Lady Biddulph had the honour of dining with the Queen and the Royal Family yesterday .,1870-08-05,1870,Sir Thomas | Hon | Lady Biddulph | Queen | Royal Family,Thomas|Lady Biddulph|Queen,Hon . Lady Biddulph | Queen | Royal Family,Royal Family
170,880,The other members of the Royal Family also went out .,1870-01-05,1870,The | Royal Family,NA,Royal Family,Royal Family
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Queen
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Her Majesty
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Princess Louise
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Marquis of Lorue
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Right Hon . E. Carlwell
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Right Hon . W. E Forster
171,2589,"The Queen held a Council in the morning , at which Her Majesty gave her consent to the marriage of Her Royal Highness Princess Louise to the Marquis of Lorue . Earl de Grev , the Right Hon . E. Carlwell , the Right Hon . W. E Forster , and Mr. Edmund Harrison , Clerk of the Coun cil , were present .",1870-10-27,1870,The Queen | Council | Her Majesty | Her Royal Highness Princess Louise | Marquis of Lorue | Earl | Grev | Right Hon | Carlwell | Right Hon | E Forster | Mr | Edmund Harrison | Clerk of | Coun,Majesty|Louise|Marquis|Earl de Grev|E. Carlwell|W. E Forster|Edmund Harrison|Clerk|Coun,Queen | Her Majesty | Princess Louise | Marquis of Lorue | Right Hon . E. Carlwell | Right Hon . W. E Forster | Mr. Edmund Harrison,Mr. Edmund Harrison
172,2624,Colonel Mande has left the Castle .,1870-09-05,1870,Colonel Mande | Castle,Mande,NA,NA
173,656,Prince Leopold also went out .,1870-02-05,1870,Prince Leopold,Prince Leopold,Prince Leopold,Prince Leopold
174,2521,"The Queen walked out , accompanied by Princess Louise , and in the afternoon drove out with Princess Beatrice , at tended by the Marchioness of Ely .",1870-10-17,1870,The Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Louise|Beatrice,Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Queen
174,2521,"The Queen walked out , accompanied by Princess Louise , and in the afternoon drove out with Princess Beatrice , at tended by the Marchioness of Ely .",1870-10-17,1870,The Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Louise|Beatrice,Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Princess Louise
174,2521,"The Queen walked out , accompanied by Princess Louise , and in the afternoon drove out with Princess Beatrice , at tended by the Marchioness of Ely .",1870-10-17,1870,The Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Louise|Beatrice,Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Princess Beatrice
174,2521,"The Queen walked out , accompanied by Princess Louise , and in the afternoon drove out with Princess Beatrice , at tended by the Marchioness of Ely .",1870-10-17,1870,The Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Louise|Beatrice,Queen | Princess Louise | Princess Beatrice | Marchioness of Ely,Marchioness of Ely
175,455,"Her Majesty afterwards visited the Duchess of Argyll at Argyll - lodge , Campden - hill , and returned to Windsor at 20 minutes before 2 o'clock .",1870-12-05,1870,Her Majesty | Duchess of Argyll | Argyll | Campden | Windsor,NA,Her Majesty | Duchess of Argyll,Her Majesty
175,455,"Her Majesty afterwards visited the Duchess of Argyll at Argyll - lodge , Campden - hill , and returned to Windsor at 20 minutes before 2 o'clock .",1870-12-05,1870,Her Majesty | Duchess of Argyll | Argyll | Campden | Windsor,NA,Her Majesty | Duchess of Argyll,Duchess of Argyll
176,2555,"In the afternoon Her Majesty , attended by the Mar chioness of Ely , drove to Tillypronie and honoured Sir John and Laly Clark with a visit .",1870-10-22,1870,In | Her Majesty | Mar | Ely | Tillypronie | Sir John | Laly Clark,Majesty|Ely|Tillypronie|John|Laly Clark,Her Majesty | chioness of Ely | Laly Clark,Her Majesty
176,2555,"In the afternoon Her Majesty , attended by the Mar chioness of Ely , drove to Tillypronie and honoured Sir John and Laly Clark with a visit .",1870-10-22,1870,In | Her Majesty | Mar | Ely | Tillypronie | Sir John | Laly Clark,Majesty|Ely|Tillypronie|John|Laly Clark,Her Majesty | chioness of Ely | Laly Clark,chioness of Ely
176,2555,"In the afternoon Her Majesty , attended by the Mar chioness of Ely , drove to Tillypronie and honoured Sir John and Laly Clark with a visit .",1870-10-22,1870,In | Her Majesty | Mar | Ely | Tillypronie | Sir John | Laly Clark,Majesty|Ely|Tillypronie|John|Laly Clark,Her Majesty | chioness of Ely | Laly Clark,Laly Clark
177,603,"The Queen entered the servants ' hall at 4 o'clock , accom panied by the Royal Family , where Her Majesty distri buted the gifts .",1870-12-26,1870,The Queen | Royal Family | Her Majesty,NA,Queen | Royal Family | Her Majesty,Queen
