event_ID,text,date,Year,people
152926,"Her Majesty , accompanied by the Princess Victoria , visited the King and Queen at Buck ingham Palace and remained to luncheon .",1920-03-8,1920,Buck
150370,"The King and Queen , The Duke of York , The Princess Mary , Their Majesties ' guests , and the ladies and gentlemen in attendance were present at Divine Service on board the Royal yacht this morning .",1920-08-9,1920,
153829,"The Viscount Knollys ( Lord in Waiting to Queen Alexandra ) represented Her Majesty at the Memorial Service for Lady . Edward Cavendish , which took place at the Church of St. Martin's - in - the - Fields yesterday .",1920-09-30,1920,The Viscount Knollys|Queen Alexandra|Edward Cavendish
151145,"The Bands of the 2nd Dragoons ( Royal Scots Greys ) , the Scots Guards , and the Royal Scots ( Lothian Regiment ) , and the Pipers of the Scots Guards and of the Royal Scots have played selections of music at Holyrood Palace during Their Majesties ' residence .",1920-07-10,1920,
153267,"The King and Queen visited Queen Alexandra at Marlborough House , and Field - Marshal the Duke of Connsught at Clarence House , this afternoon .",1920-05-7,1920,Queen Alexandra
153820,"Queen Alexandra , the Princess Victoria , and Prince Viggo of Denmark , with the ladies and gentlemen in waiting , were present at Divine Service in Sandringham Church this morning . The Rev. A. Rowland Grant , B.D. ( Domestic Chaplain to the King and Hon . Domestic Chaplain Alexandra ) , officiated ,",1920-09-27,1920,Queen Alexandra
150077,"By command of The King the Viscount Sand hurst ( Lord Chamberlain ) was in attendance at Victoria Railway Station this morning , and on behalf of The King , took leave of The King of Sweden upon his departure from England .",1920-04-17,1920,
151156,"Admiral Sir Herbert Heath ( Commander - in Chief , Coast of Scotland ) and staff and Brigadier General J. A. Strick and the staff of the Scottish © Command were in attendance at the railway station .",1920-07-12,1920,Herbert Heath|J. A. Strick
150950,"The Right Hon . Sir Laming Worthington Evans , Bt . , M.P. ( Minister of Pensions ) also had an audience of His Majesty , and Major - General G. D. Jeffreys ( upon his appointment as General Officer Commanding , London District ) had the honour of being received by The King .",1920-02-27,1920,Laming Worthington Evans|M.P.|Majesty|G. D. Jeffreys
152758,"The Service was conducted by the Rev. Canon Edgar Sheppard , D.D. ( Sub - Dean of His Majesty's Chapels Royal and Domestic Chaplain ) , and the Bishop of Chester preached",1920-03-29,1920,Canon Edgar Sheppard|Majesty|Domestic Chaplain
150056,"WINDSOR CASTLE , APRIL 13 . The King of Sweden visited The King and Queen and remained to Luncheon .",1920-04-14,1920,The King of Sweden|Luncheon
153438,"BUCKINGHAM PALACE , Nov. 29 . The King and Queen , accompanied by the Princess Mary , and attended by the Ladies and Gentlemen in Waiting , arrived at the Palace this morning from York Cottage , Sandringham .",1920-11-30,1920,Sandringham
150591,"The King of Denmark received at Buckingham Palace this morning a Deputation from The Buffs ( East Kent Regiment ) , of which His Majesty is Colonel - in - Chief , headed by General the Right Hon . Sir Arthur Paget ( Colonel of the Regiment ) .",1920-12-3,1920,Majesty|Arthur
150857,The King held an Investiture in the Ball Room of the Palace at 11 o'clock this morning .,1920-02-26,1920,
153363,"The King and Queen of Spain , and Field Marshal the Duke of Connaught visited The King and Queen this afternoon .",1920-11-15,1920,
152617,"The Service was conducted by the Revd . Canon Edgar Sheppard , D.D. ( Sub - Dean of His Majesty's Chapels "" Royal and Domestic Chap lain ) , and the Revd . F. R. Barry , D.S.O. ( Principal of the Service Candidates School , Knutsford ) preached the Sermon .",1920-03-22,1920,Canon Edgar Sheppard|Majesty|F. R. Barry
150089,"The Prince Albert , attended by Wing - Com mander Louis Greig , arrived at the Castle from Newcastle .",1920-04-19,1920,Albert|Louis Greig
152487,"The Prince Albert and the Prince Henry , attended by Wing - Commander Louis Greig , have arrived at the Palace .",1920-03-16,1920,Albert|Louis Greig
150700,"The King inspected , in the Quadrangle of the Palace this morning , Motor Omnibus No .. B.43 which was on War Service with the Motor Transport , British Expeditionary Force , France , from 1914 to 1919 , together with a number of Drivers and Conductors who have seen service Overseas .",1920-02-16,1920,
150610,"His Majesty , attended by Colonel Clive Wigram and Major Reginald Seymour , was present at the Association Football Match between Chelsea and the Arsenal , which took place at Stamford Bridge , this afternoon .",1920-12-6,1920,Majesty|Clive Wigram|Reginald Seymour
152376,The Band of the Grenadier Guards played a selection of music during the Investiture .,1920-03-11,1920,
152752,"The King visited Manchester yesterday , attended by Captain Sir Bryan Godfrey Faussett , R.N. , and Colonel Clive Wigram .",1920-03-29,1920,King|Manchester|Bryan Godfrey Faussett|Clive Wigram
152924,"Queen Alexandra and the Princess Victoria , attended by the Ladies and Gentlemen in Wait ing , were present at Divine Service in the Marlborough House Chapel this morning .",1920-03-8,1920,Queen Alexandra
151134,"Captain the Hon . Piers Legh represented His Royal Highness at the Memorial Service to the late Mrs. H. B. Grigg , which was held at Holy Trinity , Sloane - street , this afternoon .",1920-01-6,1920,Legh|H. B. Grigg
152488,The Prince of Wales dined with Their Majesties this evening .,1920-03-16,1920,
150461,"ST . JAMES'S PALACE , S.W. , Nov. 30 . The Prince of Wales received the Maharaja Gaekwar of Baroda this morning .",1920-12-1,1920,JAMES'S
150297,"On Their Majesties ' arrival at Balmoral Castle The King and Queen were received by the Royal Highlanders , under the Command of Captain J. D. Ramsay ( His Majesty's Commissioner ) , the Master of the Household , and the tenants and servants of the Royal Estate .",1920-08-18,1920,J. D. Ramsay|Majesty
153047,His Majesty visited Queen Alexandra at Marl borough House .,1920-05-14,1920,Majesty|Queen Alexandra
153281,"The Earl of Bradford ( Lord in Waiting ) , the Master of the Household , and the Hon . Henry Stonor and Captain Sir Bryan Godfrey Faussett , R.N. ( Groom and Equerry in Waiting ) were in attendance .",1920-11-10,1920,Henry Stonor|Bryan Godfrey Faussett|Groom|Equerry
152942,"The King and Queen , the Princoss Mary , and the Ladies and Gentlemen in attendance , wore prosent at Divine Service in the Private Chapel this morning .",1920-05-10,1920,
150078,"MARLBOROUGH HOUSE , APRIL 16 . Queen Alexandra received this morning Miss A. M. Peterkin , General Superintendent , Queen Victoria's Jubilee Institute for Nurses , and presented her with the Gold Badge of the Institute , for long and distinguished service .",1920-04-17,1920,Alexandra|Miss A. M. Peterkin|Superintendent|Queen Victoria's
152216,"The King gave a Dinner Party this evening to the Members of the Jockey Club , to which the following had the honour of being invited :",1920-06-3,1920,
150471,"Their Majesties , accompanied by the Duke of York , the Princess Mary , and the Prince George , visited Queen Alexandra at Marlborough House and remained to Luncheon .",1920-12-20,1920,Queen Alexandra|Luncheon
153545,"The Princess Mary , attended by the Lady Joan Mulholland , presented long service badges to Members of the London Association of Voluntary Children's Care Workers at the Mansion House this afternoon .",1920-11-6,1920,
151554,"ant - Colonel Charles KEMPTON , Royal Engineers , Lieutenant Colonel Charles RADCI FE . Tank Corps ( also received the Distinguished Service Order ) . Lieutenant - Colonel Oscar the Distinguished Service Order ) , and Major Guy TOYNBEE , Royal Army Service Corps .",1920-07-24,1920,Charles KEMPTON|Charles RADCI FE|Oscar|Guy TOYNBEE
152968,"The following were severally introduced into the presence of His Majesty , when The King invested them with the Insignia of the respective Divisions of the Orders into which they have been admitted :",1920-05-13,1920,Majesty
153398,"SANDRINGHAM , Ocn 31 . The Earl Howe ( Lord Chamberlain to Queen Alexandra ) represented Her Majesty at the memorial service for his late Majesty the King of the Hellenes which was held at the Greek Church , Moscow - road , Bayswator , to - day .",1920-11-1,1920,Alexandra|Bayswator
150214,"WINDSOR CASTLE , APRIL 3 . The Very Revd . the Dean of Windsor and the Hon . Mrs. Baillie had the honour of dining with The King and Queen this evening .",1920-04-5,1920,the Dean of Windsor|Baillie
151188,"The King inspected the ex - Service men , and Their Majesties proceeded to Villa Marina and were received by the Mayor , the Deputy Mayor , and the Town Clerk , who had the honour of being presented by the Lieutenant - Governor . A procession having been formed , Their Majesties were conducted to the platform , where an address from the Mayor and Corpora tion of Douglas was presented to The King , to which His Majesty was graciously pleased to read a reply .",1920-07-16,1920,the Town Clerk|Corpora|Douglas|Majesty
153648,and Miss Mary Llety . - Miss Lydla BOOT . Miss Kate JONES .,1920-10-13,1920,Mary Llety .|Kate JONES
153233,The Lord and Lady Ormathwaite have also left ; and the Earl Curzon of Kedleston ( Secre tary of State for Foreign Affairs ) and the Countess Curzon of Kedleston have arrived .,1920-05-3,1920,Lady Ormathwaite
150670,"His Excellency Monsieur Mihailo Gavrilo vitch was received in audience by The King and presented his Letter of Credence as Envoy Extraordinary and Minister Plenipotentiary from the Kingdom of Serbs , Croats , and Slovenes .",1920-02-10,1920,Croats|Slovenes
152500,The Hon . Sir Sidney Greville ( Comptroller to His Royal Highness ) was in attendance as far at Portsmouth .,1920-03-17,1920,Sidney Greville
153192,"British Red Cross Society . - Miss Emily EDWARDS , Miss Colette PARKER , and Miss Margaret RIDDELL",1920-05-28,1920,Emily EDWARDS|Colette PARKER|Margaret RIDDELL
151037,"ST . JAMES'S PALACE , S.W. , FEB . 5 . The Prince of Wales , attended by the Hon . Sir Sidney : Greville , presided at a Special General Court of the Governors of Guy's Hospital this afternoon . His Royal Highness afterwards inspected the Hospital .",1920-02-6,1920,JAMES'S|Sidney
150120,"The King and Queen , attended by the Ladies and Gentlemen in Waiting , went to London this morning .",1920-04-23,1920,
152772,"The Hon . Charlotte Knollys , the Hon . Lucia White and Colonel Sir Henry Streatfeild were in attendance upon Her Majesty .",1920-03-2,1920,Charlotte Knollys|Lucia White|Henry Streatfeild
151190,"Their Majesties proceeded to Castletown , where the High Bailiff , the Chairman of the Town Commissioners , and the Town Clerk were presented by the Lieutenant - Governor .",1920-07-16,1920,
151143,"The following have had the honour of receiv ing invitations to dinner at Holyrood Palace , but were unavoidably prevented from obeying Their Majesties ' commands :",1920-07-10,1920,
150169,"The Right Hon . Winston Spencer - Churchill , M.P. ( Secretary of State for War and Air ) and Mrs. Spencer - Churchill , and General the Lord Rawlinson ( General Officer Commanding , Aldershot Command ) and the Lady Rawlinson have also arrived .",1920-04-24,1920,Winston Spencer - Churchill|M.P.|Spencer - Churchill
153575,"The Lord Provost of Aberdeen and the Magi strates of the City were in attendance at Ferry hill Junction , and the Lord Provost of Perth was present at Perth Railway Station .",1920-10-11,1920,Perth
150229,"WINDSOR CASTLE , APRIL 6 . Sir Robert Kindersley had the honour of being received by The King to - day , when His Majesty invested him with the Insignia of a Knight Grand Cross of the Most Excellent Order of the British Empire ( Civil Division ) .",1920-04-7,1920,Robert Kindersley|Majesty
150649,"ST . JAMES'S PALACE , S.W. , DEC . 7 . The Prince of Wales visited the King and Queen of Denmark at Buckingham Palace this : morning and took leave of Their Majesties upon , their departure from England .",1920-12-8,1920,JAMES'S
151256,"The King having inspected the Guard of Honour of the Swansea Battalion , Royal Engi neers , which was mounted at the Railway Station under the command of Captain C. H. Brazell , Their Majesties were conducted to their carriage and drove to the King's Dock and em barked on board His Majesty's Yacht "" Victoria and Albert "" ( Rear - Admiral the Hon . Sir Hubert Brand ) .",1920-07-19,1920,C. H. Brazell|Majesty|Hubert Brand
150038,The Bishop of Hereford has arrived at the Castle .,1920-04-12,1920,
152321,"The Archbishop of Canterbury had an audience of The King this morning , and pre sented to His Majesty the Armenian Patriarch of Constantinople , who was accompanied by the Armenian Bishop of Manchester .",1920-03-10,1920,
151713,Field - Marshal the Duke of Connaught and the Earl of Medina visitod The King and Queen this morning .,1920-07-27,1920,
151131,"The Rev. A. Rowland Grant ( Domestic Chaplain to the King ) officiated , and the Right Rev. the Bishop of Colchester preached the Sermon .",1920-01-5,1920,
150090,Princess Alice and the Earl of Athlone dined with Their Majesties this evening .,1920-04-19,1920,Alice|the Earl of Athlone
153132,"General the Lord Rawlinson ( General Officer Commanding , Aldershot Command ) and Lady Rawlinson , Brigadier - General F. W. Ramsay ( General Officer Commanding , 6th Infantry Brigade ) , Brigadier - General G. S. Clive ( General Officer Commanding , 5th Infantry Brigade ) and Mrs. Clive , Lieut . - Colonel the Lord Malise Graham ( Royal Artillery ) , Major W. De la Pryme ( Assistant Military Secretary , Alder shot Command ) , Major C. Newington ( General ) Staff , Aldershot Command ) , Major O. Lund . ( Aide - de - Camp to the General Officer Com manding , Aldershot Command ) , and Lieutenant J. Neill , 2nd Battalion Princess Lovise's ( Argyll and Sutherland Highlanders ) , Commanding the Royal Pavilion Guard , had the honour of dining with their Majesties this evening .",1920-05-25,1920,the Lord Rawlinson|Lady Rawlinson|F. W. Ramsay|G. S. Clive|Clive|Lieut|Malise Graham|W. De la Pryme|O. Lund|J. Neill
152590,General David jor - General Gerald BOYD and Brigadier,1920-03-22,1920,David|Gerald BOYD|Brigadier
152804,"The Hon . Charlotte Knollys , the Hon . Lucia White , and Colonel Sir Henry Streatfeild were in attendance upon Her Majesty .",1920-03-3,1920,Charlotte Knollys|Lucia White|Henry Streatfeild
150304,"Lt. Col. the Lord and Lady Stamfordham and the Hon . Margaret Bigge , the Hon . Mrs. Adeane , and the Rev. John and Mrs. Stirton had the honour of dining with The King and Queen this evening .",1920-08-20,1920,Lady Stamfordham|Margaret Bigge|Adeane|John|Stirton
151185,"RAMSEY , ISLE OF MAN , JULY 14 . The King and Queen and the Princess Mary , on board H.M. Yacht Victoria and Albert ( Rear - Admiral the Hon . Sir Hubert Brand ) , escorted by the Atlantic Fleet , under the command of Admiral Sir Charles Madden , Bt . , arrived in Ramsey Bay this afternoon , having been unable to anchor in Douglas Bay on account of the state of the weather and the exposed anchorage .",1920-07-16,1920,Albert|Hubert Brand|Charles Madden|Ramsey Bay
150692,"BUCKINGHAM PALACE , FEB . 13 . The Viscount Farquhar ( Lord Steward ) was received in audience by The King this morning , and presented an Address from the House of Lords , to which His Majesty was graciously pleased to make reply .",1920-02-14,1920,Steward|Majesty
150452,"Captain Sir Charles Cust , Bt . , R.N. ( Equerry i to The King ) , who has been specially attached to the King and Queen of Denmark , was in attendance from Gravesend .",1920-12-1,1920,Charles Cust|R.N.|Equerry
153711,"Queen Alexandra , accompanied by The Prin cess Victoria , and attended by The Hon . Char lotte Knollys , General Sir Dighton Probyn , and Colonel Sir Arthur Davidson , left Marlborough House for Sandringham this afternoon .",1920-10-18,1920,Queen Alexandra|Prin|Char lotte Knollys|Dighton Probyn|Arthur Davidson|Sandringham
151735,"Admiral Sir Charles Madden , Bt . ( Com mander - in - Chief Atlantic Fleet ) , Admiral the Hon . Sir Arthur Calthorpe ( Commander - in Chief Portsmouth ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding Second Battle Squadron ) , Vice - Admiral Sir Henry Oiiver ( Vice - Admiral Commanding Reserve Fleet ) , Rear - Admiral Sir Edwin Alexander Sinclair ( Admiral Superintendent Portsmouth Dockyard ) , Rear - Admiral Clement Greatorex ( Rear - Admiral Reserve Fleet Portsmouth ) , Rear - Admiral Douglas Dent ( Rear - Admiral Submarines ) , Commodore Gordon Smith , R.N. ( Royal Naval Barracks ) , and Brigadier - General E. S. Girdwood ( General Officer Commanding 9th Infantry Brigade ) had the honour of dining with The King on board the Royal Yacht . Captain Sir Charles Cust , Bt . , R.N. , has suc ceeded Captain Sir Bryan Godfrey - Faussett , R.N. , as equerry - in - waiting to The King .",1920-07-31,1920,Charles Madden|Arthur Calthorpe|Portsmouth|Arthur Leveson|Henry Oiiver|Edwin Alexander Sinclair|Douglas Dent|Gordon Smith|E. S. Girdwood|Charles Cust|Bryan Godfrey - Faussett
150300,Vice - Admiral Henry Campbell has arrived at the Castle .,1920-08-19,1920,Henry Campbell
153372,"His Royal Highness , attended by the Hon . Sir Sidney Greville , was present at the marriage of Captain the Hon . Piers Legh with the Hon . Mrs. Alfred Shaughnessy , which was solem nized at St. Peter's Church , Eaton - square , to - day .",1920-11-16,1920,Sidney Greville|Legh|Alfred Shaughnessy
150301,Captain J. D. and Mrs. Ramsay had the honour of dining with the King and Queen this evening .,1920-08-19,1920,J. D.|Ramsay
150675,The Marquis and Marchioness of Cambridge have arrived at the Palace .,1920-02-10,1920,Marquis
150213,"Her Majesty , accompanied by the Princess Victoria , attended this afternoon at St. Anne's Church , Soho , at which Bach's Passion Music ( St. John ) was sung . The Hon . Charlotte Knollys was in attend ance upon Her Majesty .",1920-04-3,1920,Bach|Charlotte Knollys
153375,"The Duke of York , attended by Wing Commander Louis Greig , was present at a Dinner which was given at the Connaught Rooms this evening , in aid of the Queen's ! Hospital for Children , Bethnal Green .",1920-11-17,1920,Louis Greig|Queen
153220,The Rev. F. W. and Mrs. North had the honour of being received by Their Majesties .,1920-05-31,1920,F. W.|North
153397,"The Rev. S. B. Baron , Curate at Sandringham , officiated , and the Rev. A. Rowland Grant ( Domestic Chaplain to the King ) preached the Sermon .",1920-11-1,1920,S. B. Baron
152118,"The Victoria Cross Recipients assembled at Wellington Barracks , and marched to the Garden of the Palace via Birdcage Walk , Horse Guards Parade and the Mall preceded by the Band of the Welsh Guards .",1920-06-28,1920,Birdcage Walk
151369,Doctor Don Manuel Arroyo also had the honour of being received by The Queen .,1920-07-23,1920,Don Manuel Arroyo
150106,The Revd . Canon Clement Smith and Miss Smith had the honour of dining with The King and Queen this evening .,1920-04-20,1920,Clement Smith|Miss Smith
153564,"The King and Queen , accompanied by the Princess Mary , and attended by Captain Sir Bryan Godfrey - Faussett , R.N. , drove to Victoria Railway Station this evening to meet The King and Queen of Spain upon their arrival in England .",1920-11-9,1920,Bryan Godfrey - Faussett|Victoria Railway Station
153631,"COMPANIONS - Major - General Neill MALCOLM . Brigadier General Frederic MOBERLY , Colonel Arthur BIRTWISTLE , Royal Artillery ( also received the Distinguished Service Order ) , and Colonel Edward EVANS , Wiltshire Regiment .",1920-10-13,1920,Neill MALCOLM|Frederic MOBERLY|Arthur BIRTWISTLE|Edward EVANS
152743,"Dame Sidney Browne ( Matron - in - Chief , Terri torial Force Nursing Service ) was also received by Her Majesty .",1920-03-26,1920,Terri
153683,"His Excellency was accompanied by the following members of the German Embassy , who had the honour of being presented to His Majesty : -Baron von Vietinghoff and Herr Erich Schrootter ( First Secretaries ) , Herr",1920-10-15,1920,Majesty|-Baron von Vietinghoff|Herr Erich Schrootter|Herr
153235,Mr. and the Hon . Mrs. Lionel Cust had the honour of dining with Their Majesties .,1920-05-3,1920,Lionel Cust
153734,"The King presented his medal for general pro ficiency at the King Edward VII . Grammar School , King's Lynn , to Mr. P. N. H. Palmer , who was introduced into His Majesty's presence by Mr. C. J. L. Wagstaff , the headmaster .",1920-10-25,1920,P. N. H. Palmer|Majesty|C. J. L. Wagstaff
151825,"The Lord Provost of Edinburgh and Mrs. Chesser , the Moderator of the Church of Scot land and Mrs. Martin , the Duke and Duchess of Atholl , the Duke and Duchess of Montrose , the Duchess of Roxburghe , the Earl of Erroll , the Earl and Countess of Strathmore and King horne and the Lady Elizabeth Bowes - Lyon , the Right Hon . Robert Munro , M.P. ( Keeper of the Great Seal , Secretary for Scotland ) , the Lord Justice - General and President of the Court of Session and Lady Clyde , the Lord Advocate and Mrs. Morison , the Lord and Lady Elphinstone , the Lord Balfour of Bur leigh , Admiral Sir Herbert Heath ( Commander in - Chief , Coast of Scotland ) and Lady Heath , Lieut . - General Sir Francis Davies ( General Officer Commdg . Scottish Command ) and Lady Davies , the Very Revd . A. Wallace Williamson , D.D. ( Chaplain in Ordinary to the King , Dean of the Order of the Thistle and Chapel Royal in Scotland ) , and Mrs. Williamson , and Brigadier General R. Gordon Gilmour had the honour of dining with the King and Queen this evening . The Ladies and Gentlemen of the Household also had the honour of being invited .",1920-07-6,1920,Chesser|Martin|Elizabeth Bowes - Lyon|Robert Munro|M.P.|Lady Clyde|Morison|Lady Elphinstone|Bur|Herbert Heath|Lady Heath|Lieut|Francis Davies|Lady Davies|A. Wallace Williamson|Dean|Williamson|R. Gordon Gilmour
153345,"The Queen , accompanied by the Princess Mary , and attended by the Lady Ampthill and Mr. Harry Verney , was present at a Matinée in aid of the British Hospital for Mothers and Babies , Woolwich , which was given at the New Theatre this afternoon .",1920-11-13,1920,Harry Verney
151883,"The deputation , consisting of General The Right Hon . Sir John Maxwell ( Colonel of the Black Watch Royal Highlanders ) , the Officer Commanding , the . Adjutant , the Sergeant Major and the Pipe - Major of the 2nd Battalion , was presented to His Majesty by Colonel the Duke of Atholl .",1920-07-8,1920,John Maxwell|Majesty|the Duke of Atholl
153042,"The King and Queen , accompanied by tho Prince Albert and the Princess Mary , and attended by the Countess Fortescue , the Lord Stanmore , Colonel the Hon . Claude Willoughby , and Captain Sir Charles Cust , Bt . , R.N. , were present at a Memorial Service for the Crown Princess of Sweden , which took place by com mand of His Majesty at the Chapel Royal , St. James's Palace .",1920-05-14,1920,Albert|Claude Willoughby|Charles Cust
151171,"MARLBOROUGH HOUSE , JULY 12 . The King and Queen of Spain end the Lord Leopold Mount Batten visited Queen Alexandra this afternoon .",1920-07-13,1920,Queen Alexandra
151922,"The Viscount Sandhurst ( Lord Chamberlain ) and the Right Hon . Christopher Addison , M.P. , had audiences of His Majesty , and the Marquis of Londonderry ( Under Secretary of State for Air ) , the Lord Ormathwaite and Air - Marshal Sir Hugh Trenchard , Bt . ( Chief of the Air Staff ) , had the honour of being received by The King .",1920-06-11,1920,Christopher Addison|Majesty|Londonderry|Hugh Trenchard
152509,"Companions . - Engineer - Captain Reginald 8KELTON . E.N. ( also received the Insignia of a Companion of the Most Excellent Order of the British Empire ( Military Division ) ) , Brigadier - General Frank RAMSAY . Lieutenant - Colonel Norman BAINBRIDGE , Army Ordnance Corps , Lieutenant - Colonel George SMYTH OSBOURNE , Devonshire Regiment , and Wing - Commander Alan SCOTT , Royal Air Force ( also received the Military Cross and the Air Force Cross ) .",1920-03-18,1920,Reginald 8KELTON|Frank RAMSAY|Norman BAINBRIDGE|George SMYTH|Devonshire Regiment|Alan SCOTT
151259,"On arrival at the Royal Yacht , the following had the honour of being presented to Their Majesties by the Mayor :",1920-07-19,1920,
151952,"TERRITORIAL FORCE NURSING SERVICE - Miss Violet BEAMISH , Miss Lucy BOWMAN . Miss Beatrice BRAYSHAW , Miss Margaret BRIGGS , and Miss Annie FISHWICK .",1920-06-12,1920,Lucy BOWMAN|Beatrice|Margaret BRIGGS|Annie FISHWICK
152619,The Princess Royal and Princess Maud visited their Majesties .,1920-03-22,1920,
